9788474340316@@@Crazy Lady!|9788474340316@@@Crazy Lady!@@@1995@@@http://books.google.com/books/content?id=aJwh7yxnoMoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|192@@@Jane Leslie Conly@@@1,013,731|0001013731
9787498904449@@@Strawberry Girl 60th Anniversary Edition|9787498904449@@@Strawberry Girl 60th Anniversary Edition@@@1995@@@http://books.google.com/books/content?id=AQXM28er0HUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|208@@@Lois Lenski@@@1,137,987|0001137987
9781915061226@@@Seven Spiders Spinning|9781915061226@@@Seven Spiders Spinning@@@1995@@@http://books.google.com/books/content?id=VPf_uAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|144@@@Gregory Maguire@@@1,303,978|0001303978
9781997048302@@@American Dragons|9781997048302@@@American Dragons@@@1995@@@http://books.google.com/books/content?id=-NZzW8s9EMwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|256@@@Laurence Yep@@@384,625|0000384625
9781358612957@@@The Midwife's Apprentice (rpkg)|9781358612957@@@The Midwife's Apprentice (rpkg)@@@1996@@@http://books.google.com/books/content?id=Bhm76u8ZcHMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|128@@@Karen Cushman@@@1,128,976|0001128976
9787280935553@@@Winter on the Farm|9787280935553@@@Winter on the Farm@@@1997@@@http://books.google.com/books/content?id=IvlKH7fq3-MC&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Laura Ingalls Wilder@@@213,180|0000213180
9789463521200@@@Down to the Bonny Glen|9789463521200@@@Down to the Bonny Glen@@@2001@@@http://books.google.com/books/content?id=nO5OGr8anJ8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|321@@@Melissa Wiley@@@1,166,205|0001166205
9788848289083@@@Monster|9788848289083@@@Monster@@@2001@@@http://books.google.com/books/content?id=se3BugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|281@@@Walter Dean Myers@@@1,090,561|0001090561
9788693704285@@@Emily of Deep Valley|9788693704285@@@Emily of Deep Valley@@@2000@@@http://books.google.com/books/content?id=8uT9_Io3bYwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|304@@@Maud Hart Lovelace@@@1,278,605|0001278605
9785985599396@@@The Trumpet of the Swan|9785985599396@@@The Trumpet of the Swan@@@2000@@@http://books.google.com/books/content?id=2lybT5x8FCsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|252@@@E. B. White@@@445,804|0000445804
9788083469800@@@The Good Liar|9788083469800@@@The Good Liar@@@2002@@@http://books.google.com/books/content?id=NLBPD7kd5YQC&printsec=frontcover&img=1&zoom=1&source=gbs_api|144@@@Gregory Maguire@@@562,472|0000562472
9784656165718@@@Old Town in the Green Groves|9784656165718@@@Old Town in the Green Groves@@@2004@@@http://books.google.com/books/content?id=YUQMAXdqvhgC&printsec=frontcover&img=1&zoom=1&source=gbs_api|176@@@Cynthia Rylant;Jim LaMarche@@@580,731|0000580731
9789387812586@@@Howl's Moving Castle|9789387812586@@@Howl's Moving Castle@@@2001@@@http://books.google.com/books/content?id=f3RHPfF7uCwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|329@@@Diana Wynne Jones@@@1,422,543|0001422543
9786755971312@@@Four Stupid Cupids|9786755971312@@@Four Stupid Cupids@@@2001@@@http://books.google.com/books/content?id=471OUKKACq8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|224@@@Gregory Maguire@@@189,467|0000189467
9782586976064@@@Charlotte's Web (full color)|9782586976064@@@Charlotte's Web (full color)@@@2001@@@http://books.google.com/books/content?id=pylJbfNIwoIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|184@@@E. B. White@@@924,807|0000924807
9783162047619@@@Little House Friends|9783162047619@@@Little House Friends@@@1998@@@http://books.google.com/books/content?id=gMZbAAfZwAIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|80@@@Heather Henson;Laura Ingalls Wilder@@@591,639|0000591639
9784073414446@@@Christmas Stories|9784073414446@@@Christmas Stories@@@1998@@@http://books.google.com/books/content?id=qJxFQDe9AP4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|80@@@Laura Ingalls Wilder@@@1,185,413|0001185413
9782251164039@@@Winter Days in the Big Woods|9782251164039@@@Winter Days in the Big Woods@@@1995@@@http://books.google.com/books/content?id=H-igY69LTxcC&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Laura Ingalls Wilder@@@1,155,297|0001155297
9784992626259@@@Christmas in the Big Woods|9784992626259@@@Christmas in the Big Woods@@@1997@@@http://books.google.com/books/content?id=FT1YpUwRYykC&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Laura Ingalls Wilder@@@948,283|0000948283
9787707660622@@@A Little House Birthday|9787707660622@@@A Little House Birthday@@@1998@@@http://books.google.com/books/content?id=fyfDRpzVoM0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|40@@@Laura Ingalls Wilder@@@1,128,976|0001128976
9783317346244@@@The Deer in the Wood|9783317346244@@@The Deer in the Wood@@@1999@@@http://books.google.com/books/content?id=V7YDWiHI7m4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Laura Ingalls Wilder@@@355,695|0000355695
9785347269606@@@A Little Prairie House|9785347269606@@@A Little Prairie House@@@1999@@@http://books.google.com/books/content?id=pRSju95iidoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Laura Ingalls Wilder@@@711,153|0000711153
9781073567154@@@Grizzwold|9781073567154@@@Grizzwold@@@1984@@@http://books.google.com/books/content?id=Sy_X4g1pvzcC&printsec=frontcover&img=1&zoom=1&source=gbs_api|64@@@Syd Hoff@@@936,426|0000936426
9789755038124@@@Chester|9789755038124@@@Chester@@@1986@@@http://books.google.com/books/content?id=DiGFBC7APpYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|64@@@Syd Hoff@@@504,376|0000504376
9785819939691@@@Captain Cat|9785819939691@@@Captain Cat@@@1994@@@http://books.google.com/books/content?id=sHz4sQ3mmjwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|48@@@Syd Hoff@@@948,283|0000948283
9782326395421@@@My Little House Crafts Book|9782326395421@@@My Little House Crafts Book@@@1998@@@http://books.google.com/books/content?id=lTzrsOMvcNcC&printsec=frontcover&img=1&zoom=1&source=gbs_api|64@@@Carolyn Strom Collins@@@355,458|0000355458
9781245388928@@@Pioneer Girl|9781245388928@@@Pioneer Girl@@@2000@@@http://books.google.com/books/content?id=Sj4UDeFOOoAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@William Anderson@@@1,128,976|0001128976
9782690341175@@@Shade's Children (rack)|9782690341175@@@Shade's Children (rack)@@@1998@@@http://books.google.com/books/content?id=_jlglwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|345@@@Garth Nix@@@1,114,274|0001114274
9781848514341@@@All-American Girl|9781848514341@@@All-American Girl@@@2003@@@http://books.google.com/books/content?id=Fktx5yUMHpMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|398@@@Meg Cabot@@@1,066,848|0001066848
9786569758753@@@Hexwood|9786569758753@@@Hexwood@@@2002@@@http://books.google.com/books/content?id=vDTJwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|464@@@Diana Wynne Jones@@@948,283|0000948283
9788251466453@@@A Light in the Attic Book and CD|9788251466453@@@A Light in the Attic Book and CD@@@2001@@@http://books.google.com/books/content?id=FJfQsgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|176@@@Shel Silverstein@@@882,361|0000882361
9787869442153@@@The Chronicles of Narnia (adult)|9787869442153@@@The Chronicles of Narnia (adult)@@@2001@@@http://books.google.com/books/content?id=3VGkK_F9thYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|767@@@C. S. Lewis@@@1,128,976|0001128976
9788273331579@@@What Would Machiavelli Do?|9788273331579@@@What Would Machiavelli Do?@@@2002@@@http://books.google.com/books/content?id=W9jVlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|176@@@Stanley Bing@@@995,709|0000995709
9788276136642@@@The Sense of Wonder|9788276136642@@@The Sense of Wonder@@@1998@@@http://books.google.com/books/content?id=Zee5SAOqO2UC&printsec=frontcover&img=1&zoom=1&source=gbs_api|112@@@Rachel Carson@@@426,597|0000426597
9783397222747@@@Virgin|9783397222747@@@Virgin@@@1980@@@http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|210@@@James Patterson@@@1,128,976|0001128976
9789458219776@@@Mission Possible|9789458219776@@@Mission Possible@@@1999@@@http://books.google.com/books/content?id=ofjQmAJBiiwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|242@@@Ken Blanchard;Terry Waghorn@@@710,204|0000710204
9783032421950@@@Crucial Conversations|9783032421950@@@Crucial Conversations@@@2002@@@http://books.google.com/books/content?id=PibJN5XVQRkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|240@@@Kerry Patterson;Joseph Grenny;Ron McMillan;Al Switzler@@@1,185,413|0001185413
9781788546278@@@How to Talk to Anyone : 92 Little Tricks for Big Success in Relationships|9781788546278@@@How to Talk to Anyone : 92 Little Tricks for Big Success in Relationships@@@2003@@@http://books.google.com/books/content?id=LQt6mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|345@@@Leil Lowndes@@@1,232,839|0001232839
9785067194094@@@Easy French Reader, Second Edition|9785067194094@@@Easy French Reader, Second Edition@@@2003@@@http://books.google.com/books/content?id=TY4AAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|228@@@R. de Roussy de Sales@@@1,114,274|0001114274
9785457411998@@@Slim to None|9785457411998@@@Slim to None@@@2004@@@http://books.google.com/books/content?id=fY-lfz3EujEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|384@@@Jennifer Hendricks@@@1,066,848|0001066848
9784595442289@@@Practice Makes Perfect: Italian Verb Tenses|9784595442289@@@Practice Makes Perfect: Italian Verb Tenses@@@2005@@@http://books.google.com/books/content?id=Mbix2qU7bwcC&printsec=frontcover&img=1&zoom=1&source=gbs_api|252@@@Paola Nanni-Tate@@@1,232,839|0001232839
9782267560464@@@Goodman & Gilman's The Pharmacological Basis of Therapeutics, Eleventh Edition|9782267560464@@@Goodman & Gilman's The Pharmacological Basis of Therapeutics, Eleventh Edition@@@2005@@@http://books.google.com/books/content?id=PtWdBgnQdjMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|0@@@Laurence Brunton;John Lazo;Keith Parker@@@224,799|0000224799
9786794357808@@@Incident Response & Computer Forensics, 2nd Ed.|9786794357808@@@Incident Response & Computer Forensics, 2nd Ed.@@@2003@@@http://books.google.com/books/content?id=JAWR_T6qiRoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|507@@@Kevin Mandia;Chris Prosise@@@1,128,976|0001128976
9787629786525@@@The Last Dance|9787629786525@@@The Last Dance@@@2005@@@http://books.google.com/books/content?id=CAlHAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|664@@@Lynne Ann DeSpelder;Albert Lee Strickland@@@1,493,682|0001493682
9781746347442@@@Heat and Mass Transfer|9781746347442@@@Heat and Mass Transfer@@@2006@@@http://books.google.com/books/content?id=K_ybSQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|901@@@Yunus A. �engel@@@578,123|0000578123
9784414140415@@@The Complete Works|9784414140415@@@The Complete Works@@@1964@@@http://books.google.com/books/content?id=0U8CAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|773@@@Tacitus@@@323,920|0000323920
9783413611702@@@My Sweet-orange Tree|9783413611702@@@My Sweet-orange Tree@@@1983@@@http://books.google.com/books/content?id=A8_uAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|166@@@Jos� Mauro de Vasconcelos@@@1,232,839|0001232839
9787618088428@@@Who Moved My Cheese?|9787618088428@@@Who Moved My Cheese?@@@2002@@@http://books.google.com/books/content?id=G8J9RhbOTKQC&printsec=frontcover&img=1&zoom=1&source=gbs_api|96@@@Spencer Johnson@@@189,467|0000189467
9788061262811@@@How to Have a Beautiful Mind|9788061262811@@@How to Have a Beautiful Mind@@@2004@@@http://books.google.com/books/content?id=uzPIf3Q981kC&printsec=frontcover&img=1&zoom=1&source=gbs_api|232@@@Edward De Bono@@@746,960|0000746960
9785360379808@@@The Toy Maker|9785360379808@@@The Toy Maker@@@2004@@@http://books.google.com/books/content?id=kK1PtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|352@@@Anthony McReavy@@@1,224,302|0001224302
9787957113278@@@Darwin's Watch|9787957113278@@@Darwin's Watch@@@2006@@@http://books.google.com/books/content?id=91OA4xpB3qAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|344@@@Terry Pratchett;Ian Stewart;Jack Sidney Cohen@@@1,114,274|0001114274
9786448158577@@@A Time to Kill|9786448158577@@@A Time to Kill@@@1992@@@http://books.google.com/books/content?id=Ijgi5Hr0u7cC&printsec=frontcover&img=1&zoom=1&source=gbs_api|515@@@John Grisham@@@1,191,104|0001191104
9781179441265@@@Surely You're Joking, Mr. Feynman!|9781179441265@@@Surely You're Joking, Mr. Feynman!@@@1992@@@http://books.google.com/books/content?id=N3eLdCTynR0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|350@@@Richard Phillips Feynman;Ralph Leighton@@@1,422,543|0001422543
9788309630637@@@Timequake|9788309630637@@@Timequake@@@1998@@@http://books.google.com/books/content?id=DQg-d-Tyi6UC&printsec=frontcover&img=1&zoom=1&source=gbs_api|219@@@Kurt Vonnegut@@@474,023|0000474023
9782801605089@@@Blood and Gold|9782801605089@@@Blood and Gold@@@2002@@@http://books.google.com/books/content?id=kq8A8w_9-UcC&printsec=frontcover&img=1&zoom=1&source=gbs_api|752@@@Anne Rice@@@1,128,976|0001128976
9783303229455@@@An Imaginary Life|9783303229455@@@An Imaginary Life@@@1999@@@http://books.google.com/books/content?id=6TBtsn0owkAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|156@@@David Malouf@@@971,996|0000971996
9785772572776@@@The Great World|9785772572776@@@The Great World@@@1999@@@http://books.google.com/books/content?id=f8IiKrX2ZAUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|336@@@David Malouf@@@794,148|0000794148
9785412042506@@@The Risk Pool|9785412042506@@@The Risk Pool@@@1998@@@http://books.google.com/books/content?id=0RCY_pd4iBsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|479@@@Richard Russo@@@1,185,413|0001185413
9782964642208@@@Survivor|9782964642208@@@Survivor@@@2000@@@http://books.google.com/books/content?id=OOT8TdiYYPIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|289@@@Chuck Palahniuk@@@960,139|0000960139
9781178022107@@@Bagombo Snuff Box|9781178022107@@@Bagombo Snuff Box@@@2000@@@http://books.google.com/books/content?id=dIjI3ucpKZoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|295@@@Kurt Vonnegut@@@813,356|0000813356
9782380526954@@@Ali and Nino|9782380526954@@@Ali and Nino@@@2000@@@http://books.google.com/books/content?id=A_Sfa4Kg-usC&printsec=frontcover&img=1&zoom=1&source=gbs_api|237@@@Kurban Said@@@995,709|0000995709
9789130733551@@@A Star Called Henry|9789130733551@@@A Star Called Henry@@@2000@@@http://books.google.com/books/content?id=nLiacLHmhOsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|342@@@Roddy Doyle@@@1,128,976|0001128976
9789136442348@@@Set this House on Fire|9789136442348@@@Set this House on Fire@@@2001@@@http://books.google.com/books/content?id=TDaEPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|567@@@William Styron@@@995,709|0000995709
9788966411166@@@The Confessions of Nat Turner|9788966411166@@@The Confessions of Nat Turner@@@2004@@@http://books.google.com/books/content?id=zXaiQSlk7qoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|480@@@William Styron@@@900,857|0000900857
9786567608918@@@Experience|9786567608918@@@Experience@@@2001@@@http://books.google.com/books/content?id=gGnR11zgMVgC&printsec=frontcover&img=1&zoom=1&source=gbs_api|401@@@Martin Amis@@@1,054,991|0001054991
9789869053843@@@Hannibal|9789869053843@@@Hannibal@@@2000@@@http://books.google.com/books/content?id=av8SBXdrG7YC&printsec=frontcover&img=1&zoom=1&source=gbs_api|564@@@Thomas Harris@@@1,128,976|0001128976
9785185409187@@@Operation Shylock|9785185409187@@@Operation Shylock@@@1994@@@http://books.google.com/books/content?id=QiCJsEpVj3MC&printsec=frontcover&img=1&zoom=1&source=gbs_api|400@@@Philip Roth@@@948,283|0000948283
9789533120841@@@The First Forty-nine Stories|9789533120841@@@The First Forty-nine Stories@@@1993@@@http://books.google.com/books/content?id=61BQ5JD_NCEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|467@@@Ernest Hemingway@@@1,128,976|0001128976
9783502073268@@@The Professor of Desire|9783502073268@@@The Professor of Desire@@@1995@@@http://books.google.com/books/content?id=fNlzijiaY7oC&printsec=frontcover&img=1&zoom=1&source=gbs_api|272@@@Philip Roth@@@227,408|0000227408
9789666228202@@@The Phantom Menace|9789666228202@@@The Phantom Menace@@@2000@@@http://books.google.com/books/content?id=vd1pffZFhZ8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|255@@@Terry Brooks;George Lucas@@@3,319,583|0003319583
9781761691638@@@Traitor|9781761691638@@@Traitor@@@2002@@@http://books.google.com/books/content?id=VbICOKLM6TIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|320@@@Matthew Woodring Stover@@@711,153|0000711153
9782437385266@@@Star by Star|9782437385266@@@Star by Star@@@2002@@@http://books.google.com/books/content?id=lPtDoGRj6MIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|605@@@Troy Denning@@@2,190,844|0002190844
9788080284066@@@Fury|9788080284066@@@Fury@@@2002@@@http://books.google.com/books/content?id=PlLF4HAejtgC&printsec=frontcover&img=1&zoom=1&source=gbs_api|272@@@Salman Rushdie@@@449,598|0000449598
9784990351675@@@Yeats is Dead!|9784990351675@@@Yeats is Dead!@@@2002@@@http://books.google.com/books/content?id=DrE3If94axcC&printsec=frontcover&img=1&zoom=1&source=gbs_api|298@@@Joseph O'Connor@@@906,785|0000906785
9787840497100@@@Choke|9787840497100@@@Choke@@@2002@@@http://books.google.com/books/content?id=xkbpbiEC_oAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|293@@@Chuck Palahniuk@@@302,104|0000302104
9783835457678@@@The Dying Animal|9783835457678@@@The Dying Animal@@@2002@@@http://books.google.com/books/content?id=prPo8epCoIkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|156@@@Philip Roth@@@473,074|0000473074
9789647912300@@@Illusions|9789647912300@@@Illusions@@@2001@@@http://books.google.com/books/content?id=Z93wmaJAtyoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|144@@@Richard Bach@@@806,242|0000806242
9783592419686@@@In the Pond|9783592419686@@@In the Pond@@@2002@@@http://books.google.com/books/content?id=bkmry89MaYYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|160@@@Ha Jin@@@1,128,976|0001128976
9783509430247@@@How to Travel with a Salmon and Other Essays|9783509430247@@@How to Travel with a Salmon and Other Essays@@@2001@@@http://books.google.com/books/content?id=-SLftgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|229@@@Umberto Eco@@@1,361,126|0001361126
9782199807363@@@The Trial|9782199807363@@@The Trial@@@2001@@@http://books.google.com/books/content?id=pLxfPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|255@@@Franz Kafka@@@723,009|0000723009
9788273756178@@@Turtle Moon|9788273756178@@@Turtle Moon@@@2002@@@http://books.google.com/books/content?id=XlRAI5VA_yUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|275@@@Alice Hoffman@@@1,304,215|0001304215
9787869068410@@@Atonement|9787869068410@@@Atonement@@@2002@@@http://books.google.com/books/content?id=jZe53wiTVbYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|372@@@Ian McEwan@@@331,745|0000331745
9782408609570@@@A Birthday for Frances|9782408609570@@@A Birthday for Frances@@@1968@@@http://books.google.com/books/content?id=wJ1xPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Russell Hoban@@@446,990|0000446990
9786734105103@@@The Gangs of New York|9786734105103@@@The Gangs of New York@@@2002@@@http://books.google.com/books/content?id=5dtj8Od-IcwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|384@@@Herbert Asbury@@@1,114,274|0001114274
9787441128180@@@The Whore's Child and Other Stories|9787441128180@@@The Whore's Child and Other Stories@@@2003@@@http://books.google.com/books/content?id=iXmFAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|240@@@Richard Russo@@@1,128,976|0001128976
9784183453482@@@In Watermelon Sugar|9784183453482@@@In Watermelon Sugar@@@2002@@@http://books.google.com/books/content?id=7rKgPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|144@@@Richard Brautigan@@@1,031,278|0001031278
9789924552832@@@Blackwood Farm|9789924552832@@@Blackwood Farm@@@2003@@@http://books.google.com/books/content?id=cIn8Twm4MIkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|774@@@Anne Rice@@@947,334|0000947334
9788556336357@@@The Carpenter's Pencil|9788556336357@@@The Carpenter's Pencil@@@2003@@@http://books.google.com/books/content?id=M6aM8vvrfjAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|165@@@Manuel Rivas@@@828,769|0000828769
9781113299231@@@Sputnik Sweetheart|9781113299231@@@Sputnik Sweetheart@@@2002@@@http://books.google.com/books/content?id=--_eXhJE0noC&printsec=frontcover&img=1&zoom=1&source=gbs_api|229@@@Haruki Murakami@@@459,321|0000459321
9788629907345@@@South of the Border, West of the Sun|9788629907345@@@South of the Border, West of the Sun@@@2003@@@http://books.google.com/books/content?id=D3pTwEWLjj8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|190@@@Haruki Murakami@@@1,128,976|0001128976
9782134378564@@@The Elephant Vanishes|9782134378564@@@The Elephant Vanishes@@@2003@@@http://books.google.com/books/content?id=GzP6Dzk-f8sC&printsec=frontcover&img=1&zoom=1&source=gbs_api|327@@@Haruki Murakami@@@590,454|0000590454
9785024276937@@@Dance Dance Dance|9785024276937@@@Dance Dance Dance@@@2003@@@http://books.google.com/books/content?id=23aiRAguYcEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|393@@@Haruki Murakami@@@1,375,117|0001375117
9789442501970@@@The Rings of Saturn|9789442501970@@@The Rings of Saturn@@@2002@@@http://books.google.com/books/content?id=t671cbf3pz0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|304@@@Winfried Georg Sebald@@@1,128,976|0001128976
9786880343745@@@Elephant|9786880343745@@@Elephant@@@2003@@@http://books.google.com/books/content?id=c0EEfxDAqDAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|124@@@Raymond Carver@@@388,419|0000388419
9786501162564@@@Will You Please be Quiet, Please|9786501162564@@@Will You Please be Quiet, Please@@@2003@@@http://books.google.com/books/content?id=ybfel1V2jd8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|181@@@Raymond Carver@@@118,328|0000118328
9788772277071@@@The Time of Our Singing|9788772277071@@@The Time of Our Singing@@@2004@@@http://books.google.com/books/content?id=atHpDdRLCK4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|631@@@Richard Powers@@@236,893|0000236893
9787456181150@@@The Spook's Apprentice|9787456181150@@@The Spook's Apprentice@@@2005@@@http://books.google.com/books/content?id=ZA0yS2C37r4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|325@@@Joseph Delaney@@@473,074|0000473074
9789798109648@@@Human Traces|9789798109648@@@Human Traces@@@2006@@@http://books.google.com/books/content?id=KTKZiwoIHMUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|793@@@Sebastian Faulks@@@853,431|0000853431
9787593521299@@@Blood Canticle|9787593521299@@@Blood Canticle@@@2004@@@http://books.google.com/books/content?id=iQjGwPtIEVAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|400@@@Anne Rice@@@412,369|0000412369
9781426263516@@@Underground|9781426263516@@@Underground@@@2003@@@http://books.google.com/books/content?id=i2104FzgbvIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|309@@@Haruki Murakami@@@948,283|0000948283
9787975769820@@@Open House|9787975769820@@@Open House@@@2003@@@http://books.google.com/books/content?id=shlDD04amKoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|314@@@Elizabeth Berg@@@393,399|0000393399
9781513824650@@@Like a Charm|9781513824650@@@Like a Charm@@@2004@@@http://books.google.com/books/content?id=HVWEDUYM-YUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|384@@@Karin Slaughter@@@355,458|0000355458
9782247429691@@@Bleachers|9782247429691@@@Bleachers@@@2004@@@http://books.google.com/books/content?id=B9D3QT00fqEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|229@@@John Grisham@@@677,243|0000677243
9789971830552@@@Earthly Powers|9789971830552@@@Earthly Powers@@@2004@@@http://books.google.com/books/content?id=3xBXx3Yg1cAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|649@@@Anthony Burgess@@@546,822|0000546822
9782833029970@@@The Mummy|9782833029970@@@The Mummy@@@2004@@@http://books.google.com/books/content?id=I9n126K6j6QC&printsec=frontcover&img=1&zoom=1&source=gbs_api|480@@@Anne Rice@@@1,170,237|0001170237
9787774351537@@@Lasher|9787774351537@@@Lasher@@@2004@@@http://books.google.com/books/content?id=UeyMABieKGMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|883@@@Anne Rice@@@402,884|0000402884
9786373112755@@@Survivor's Quest|9786373112755@@@Survivor's Quest@@@2005@@@http://books.google.com/books/content?id=IF5ED39v65cC&printsec=frontcover&img=1&zoom=1&source=gbs_api|480@@@Timothy Zahn@@@23,476|0000023476
9789563078999@@@Women Who Love Too Much|9789563078999@@@Women Who Love Too Much@@@2004@@@http://books.google.com/books/content?id=_v6tu8Tpyq8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|314@@@Robin Norwood@@@568,875|0000568875
9787929154886@@@The Talisman Ring|9787929154886@@@The Talisman Ring@@@2005@@@http://books.google.com/books/content?id=7Efhi0DF2i0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|268@@@Georgette Heyer@@@118,328|0000118328
9785210375237@@@The Convenient Marriage|9785210375237@@@The Convenient Marriage@@@2005@@@http://books.google.com/books/content?id=pqKV8h7Lj_cC&printsec=frontcover&img=1&zoom=1&source=gbs_api|272@@@Georgette Heyer@@@1,292,596|0001292596
9786931076725@@@Lady of Quality|9786931076725@@@Lady of Quality@@@2005@@@http://books.google.com/books/content?id=YwPmnE8bYGwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|267@@@Georgette Heyer@@@394,347|0000394347
9786419678913@@@A Very Long Engagement|9786419678913@@@A Very Long Engagement@@@2004@@@http://books.google.com/books/content?id=4XejAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|320@@@S�bastien Japrisot@@@829,718|0000829718
9789523786483@@@False Colours|9789523786483@@@False Colours@@@2005@@@http://books.google.com/books/content?id=F7HoSc6VaVkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|303@@@Georgette Heyer@@@3,504,070|0003504070
9786183386984@@@Sprig Muslin|9786183386984@@@Sprig Muslin@@@2005@@@http://books.google.com/books/content?id=csG8_CumWtYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|268@@@Georgette Heyer@@@474,023|0000474023
